32.96,RHODES
32.92,BYRD
32.92,GREGORY
32.74,SHELTON
32.74,FRAZIER
32.66,BECKER
32.63,MALDONADO
32.6,FLEMING
32.52,VEGA
32.39,SUTTON
32.33,COHEN
32.26,JENNINGS
32.01,PARKS
32,MCDANIEL
31.96,WATTS
31.59,BARKER
31.59,NORRIS
31.52,VAUGHN
31.48,VAZQUEZ
31.4,HOLT
31.4,SCHWARTZ
31.27,STEELE
31.22,BENSON
31.08,NEAL
31.04,DOMINGUEZ
30.96,HORTON
30.93,TERRY
30.81,WOLFE
30.75,HALE
30.49,LYONS
30.46,GRAVES
30.41,HAYNES
30.37,MILES
30.36,PARK
30.33,WARNER
30.32,PADILLA
30.22,BUSH
30.1,THORNTON
30.04,MCCARTHY
30.03,MANN
30.01,ZIMMERMAN
30,ERICKSON
30,FLETCHER
29.88,MCKINNEY
29.84,PAGE
29.73,DAWSON
29.67,JOSEPH
29.64,MARQUEZ
29.59,REEVES
29.54,KLEIN
29.4,ESPINOZA
29.34,BALDWIN
29.12,MORAN
29.03,LOVE
28.97,ROBBINS
28.95,HIGGINS
28.75,BALL
28.73,CORTEZ
28.71,LE
28.7,GRIFFITH
28.57,BOWEN
28.49,SHARP
28.44,CUMMINGS
28.4,RAMSEY
28.4,HARDY
28.37,SWANSON
28.36,BARBER
28.35,ACOSTA
28.22,LUNA
28.22,CHANDLER
27.85,BLAIR
27.85,DANIEL
27.85,CROSS
27.74,SIMON
27.72,DENNIS
27.71,OCONNOR
27.63,QUINN
27.54,GROSS
27.42,NAVARRO
27.34,MOSS
27.25,FITZGERALD
27.25,DOYLE
27.11,MCLAUGHLIN
27.09,ROJAS
27.07,RODGERS
27.02,STEVENSON
26.93,SINGH
26.92,YANG
26.89,FIGUEROA
26.84,HARMON
26.81,NEWTON
26.78,PAUL
26.72,MANNING
26.71,GARNER
26.66,MCGEE
26.6,REESE
26.59,FRANCIS
26.54,BURGESS
26.52,ADKINS
26.5,GOODMAN
26.45,CURRY
26.38,BRADY
26.37,CHRISTENSEN
26.36,POTTER
26.32,WALTON
26.07,GOODWIN
26.05,MULLINS
26.03,MOLINA
25.99,WEBSTER
25.98,FISCHER
25.93,CAMPOS
25.89,AVILA
25.89,SHERMAN
25.88,TODD
25.86,CHANG
25.68,BLAKE
25.67,MALONE
25.54,WOLF
25.53,HODGES
25.5,JUAREZ
25.47,GILL
25.32,FARMER
25.26,HINES
25.24,GALLAGHER
25.22,DURAN
25.22,HUBBARD
25.18,CANNON
25.08,MIRANDA
25.05,WANG
24.91,SAUNDERS
24.91,TATE
24.89,MACK
24.86,HAMMOND
24.86,CARRILLO
24.78,TOWNSEND
24.74,WISE
24.71,INGRAM
24.7,BARTON
24.66,MEJIA
24.66,AYALA
24.62,SCHROEDER
24.61,HAMPTON
24.54,ROWE
24.54,PARSONS
24.44,FRANK
24.4,WATERS
24.4,STRICKLAND
24.39,OSBORNE
24.38,MAXWELL
24.36,CHAN
24.32,DELEON
24.2,NORMAN
24.14,HARRINGTON
24.03,CASEY
24.01,PATTON
23.94,LOGAN
23.91,BOWERS
23.84,MUELLER
23.79,GLOVER
23.78,FLOYD
23.66,HARTMAN
23.66,BUCHANAN
23.63,COBB
23.41,FRENCH
23.36,KRAMER
23.23,MCCORMICK
23.19,CLARKE
23.18,TYLER
23.17,GIBBS
23.11,MOODY
23.11,CONNER
23.07,SPARKS
23.03,MCGUIRE
23,LEON
22.98,BAUER
22.91,NORTON
22.89,POPE
22.89,FLYNN
22.85,HOGAN
22.84,ROBLES
22.83,SALINAS
22.76,YATES
22.69,LINDSEY
22.67,LLOYD
22.61,MARSH
22.57,MCBRIDE
22.41,OWEN
22.26,SOLIS
22.22,PHAM
22.18,LANG
22.17,PRATT
22.14,LARA
22.12,BROCK
22.12,BALLARD
22.1,TRUJILLO
21.96,SHAFFER
21.89,DRAKE
21.88,ROMAN
21.84,AGUIRRE
21.79,MORTON
21.76,STOKES
21.71,LAMB
21.7,PACHECO
21.6,PATRICK
21.59,COCHRAN
21.48,SHEPHERD
21.45,CAIN
21.45,BURNETT
21.43,HESS
21.42,LI
21.38,CERVANTES
21.26,OLSEN
21.24,BRIGGS
21.21,OCHOA
21.19,CABRERA
21.19,VELASQUEZ
21.16,MONTOYA
21.14,ROTH
21.03,MEYERS
20.99,CARDENAS
20.92,FUENTES
20.82,WEISS
20.78,HOOVER
20.78,WILKINS
20.75,NICHOLSON
20.75,UNDERWOOD
20.72,SHORT
20.69,CARSON
20.63,MORROW
20.58,COLON
20.56,HOLLOWAY
20.53,SUMMERS
20.49,BRYAN
20.46,PETERSEN
20.42,MCKENZIE
20.41,SERRANO
20.38,WILCOX
20.36,CAREY
20.34,CLAYTON
20.28,POOLE
20.27,CALDERON
20.27,GALLEGOS
20.24,GREER
20.24,RIVAS
20.23,GUERRA
20.18,DECKER
20.17,COLLIER
20.17,WALL
20.14,WHITAKER
20.13,BASS
20.12,FLOWERS
20.09,DAVENPORT
20.09,CONLEY
20.03,HOUSTON
19.98,HUFF
19.93,COPELAND
19.92,HOOD
19.82,MONROE
19.82,MASSEY
19.72,ROBERSON
19.71,COMBS
19.71,FRANCO
19.63,LARSEN
19.53,PITTMAN
19.46,RANDALL
19.46,SKINNER
19.46,WILKINSON
19.45,KIRBY
19.44,CAMERON
19.37,BRIDGES
19.33,ANTHONY
19.33,RICHARD
19.3,KIRK
19.28,BRUCE
19.2,SINGLETON
19.2,MATHIS
19.17,BRADFORD
19.16,BOONE
19.14,ABBOTT
19.1,CHARLES
19.09,ALLISON
19.09,SWEENEY
19.09,ATKINSON
19.05,HORN
19.04,JEFFERSON
19.03,ROSALES
19.03,YORK
18.97,CHRISTIAN
18.96,PHELPS
18.94,FARRELL
18.94,CASTANEDA
18.91,NASH
18.91,DICKERSON
18.9,BOND
18.86,WYATT
18.85,FOLEY
18.82,CHASE
18.81,GATES
18.77,VINCENT
18.76,MATHEWS
18.75,HODGE
18.71,GARRISON
18.7,TREVINO
18.66,VILLARREAL
18.65,HEATH
18.6,DALTON
18.54,VALENCIA
18.51,CALLAHAN
18.48,HENSLEY
18.44,ATKINS
18.44,HUFFMAN
18.43,ROY
18.39,BOYER
18.37,SHIELDS
18.3,LIN
18.29,HANCOCK
18.25,GRIMES
18.25,GLENN
18.23,CLINE
18.22,DELACRUZ
18.16,CAMACHO
18.1,DILLON
18.1,PARRISH
18.04,ONEILL
18.01,MELTON
18.01,BOOTH
17.99,KANE
17.97,BERG
17.97,HARRELL
17.96,PITTS
17.93,SAVAGE
17.93,WIGGINS
17.9,BRENNAN
17.9,SALAS
17.9,MARKS
17.84,RUSSO
17.79,SAWYER
17.74,BAXTER
17.73,GOLDEN
17.72,HUTCHINSON
17.67,LIU
17.65,WALTER
17.62,MCDOWELL
17.61,WILEY
17.6,RICH
17.6,HUMPHREY
17.53,JOHNS
17.53,KOCH
17.51,SUAREZ
17.5,HOBBS
17.47,BEARD
17.44,GILMORE
17.38,IBARRA
17.33,KEITH
17.33,MACIAS
17.32,KHAN
17.31,ANDRADE
17.3,WARE
17.3,STEPHENSON
17.28,HENSON
17.28,WILKERSON
17.26,DYER
17.24,MCCLURE
17.24,BLACKWELL
17.21,MERCADO
17.2,TANNER
17.2,EATON
17.15,CLAY
17.12,BARRON
17.12,BEASLEY
17.11,ONEAL
17,PRESTON
17,SMALL
16.98,WU
16.98,ZAMORA
16.97,MACDONALD
16.96,VANCE
16.94,SNOW
16.89,MCCLAIN
16.81,STAFFORD
16.79,OROZCO
16.7,BARRY
16.69,ENGLISH
16.65,SHANNON
16.64,KLINE
16.63,JACOBSON
16.62,WOODARD
16.58,HUANG
16.57,KEMP
16.57,MOSLEY
16.55,PRINCE
16.54,MERRITT
16.53,HURST
16.52,VILLANUEVA
16.48,ROACH
16.47,NOLAN
16.45,LAM
16.4,YODER
16.36,MCCULLOUGH
16.28,LESTER
16.26,SANTANA
16.23,VALENZUELA
16.22,WINTERS
16.21,BARRERA
16.19,LEACH
16.19,ORR
16.15,BERGER
16.15,MCKEE
16.1,STRONG
16.09,CONWAY
16.06,STEIN
16.05,WHITEHEAD
15.95,BULLOCK
15.92,ESCOBAR
15.92,KNOX
15.9,MEADOWS
15.88,SOLOMON
15.87,VELEZ
15.87,ODONNELL
15.85,KERR
15.82,STOUT
15.82,BLANKENSHIP
15.81,BROWNING
15.79,KENT
15.78,LOZANO
15.76,BARTLETT
15.74,PRUITT
15.73,BUCK
15.73,BARR
15.71,GAINES
15.7,DURHAM
15.7,GENTRY
15.69,MCINTYRE
15.67,SLOAN
15.62,MELENDEZ
15.62,ROCHA
15.6,HERMAN
15.6,SEXTON
15.59,MOON
15.52,HENDRICKS
15.52,RANGEL
15.52,STARK
15.45,LOWERY
15.44,HARDIN
15.44,HULL
15.41,SELLERS
15.37,ELLISON
15.37,CALHOUN
15.34,GILLESPIE
15.33,MORA
15.3,KNAPP
15.28,MCCALL
15.24,MORSE
15.24,DORSEY
15.22,WEEKS
15.2,NIELSEN
15.19,LIVINGSTON
15.17,LEBLANC
15.15,MCLEAN
15.12,BRADSHAW
15.1,GLASS
15.09,MIDDLETON
15.09,BUCKLEY
15.07,SCHAEFER
15.04,FROST
15.03,HOWE
15,HOUSE
15,MCINTOSH
14.98,HO
14.95,PENNINGTON
14.94,REILLY
14.93,HEBERT
14.92,MCFARLAND
14.91,HICKMAN
14.91,NOBLE
14.9,SPEARS
14.87,CONRAD
14.86,ARIAS
14.84,GALVAN
14.84,VELAZQUEZ
14.83,HUYNH
14.79,FREDERICK
14.73,RANDOLPH
14.68,CANTU
14.64,FITZPATRICK
14.62,MAHONEY
14.62,PECK
14.61,VILLA
14.59,MICHAEL
14.56,DONOVAN
14.53,MCCONNELL
14.52,WALLS
14.51,BOYLE
14.5,MAYER
14.48,ZUNIGA
14.46,GILES
14.46,PINEDA
14.45,PACE
14.45,HURLEY
14.43,MAYS
14.42,MCMILLAN
14.4,CROSBY
14.4,AYERS
14.37,CASE
14.35,BENTLEY
14.35,SHEPARD
14.35,EVERETT
14.34,PUGH
14.33,DAVID
14.29,MCMAHON
14.28,DUNLAP
14.26,BENDER
14.22,HAHN
14.21,HARDING
14.17,ACEVEDO
14.15,RAYMOND
14.14,BLACKBURN
14.07,DUFFY
14.07,LANDRY
14.05,DOUGHERTY
14.03,BAUTISTA
14.02,SHAH
13.97,POTTS
13.97,ARROYO
13.96,VALENTINE
13.96,MEZA
13.96,GOULD
13.93,VAUGHAN
13.92,FRY
13.89,RUSH
13.88,AVERY
13.85,HERRING
13.83,DODSON
13.8,CLEMENTS
13.8,SAMPSON
13.79,TAPIA
13.77,BEAN
13.76,LYNN
13.76,CRANE
13.76,FARLEY
13.73,CISNEROS
13.73,BENTON
13.72,ASHLEY
13.7,MCKAY
13.67,FINLEY
13.66,BEST
13.66,BLEVINS
13.65,FRIEDMAN
13.65,MOSES
13.65,SOSA
13.63,BLANCHARD
13.62,HUBER
13.61,FRYE
13.6,KRUEGER
13.55,BERNARD
13.54,ROSARIO
13.54,RUBIO
13.51,MULLEN
13.51,BENJAMIN
13.51,HALEY
13.5,CHUNG
13.5,MOYER
13.49,CHOI
13.45,HORNE
13.45,YU
13.43,WOODWARD
13.37,ALI
13.36,NIXON
13.35,HAYDEN
13.34,RIVERS
13.29,ESTES
13.24,MCCARTY
13.24,RICHMOND
13.23,STUART
13.21,MAYNARD
13.2,BRANDT
13.2,OCONNELL
13.2,HANNA
13.18,SANFORD
13.18,SHEPPARD
13.17,CHURCH
13.17,BURCH
13.15,LEVY
13.14,RASMUSSEN
13.14,COFFEY
13.12,PONCE
13.12,FAULKNER
13.12,DONALDSON
13.1,SCHMITT
13.08,NOVAK
13.06,COSTA
13.05,MONTES
13.01,BOOKER
13,CORDOVA
12.97,WALLER
12.97,ARELLANO
12.96,MADDOX
12.93,MATA
12.91,BONILLA
12.9,STANTON
12.9,COMPTON
12.9,KAUFMAN
12.89,DUDLEY
12.89,MCPHERSON
12.88,BELTRAN
12.86,DICKSON
12.86,MCCANN
12.86,VILLEGAS
12.86,PROCTOR
12.85,HESTER
12.85,CANTRELL
12.84,DAUGHERTY
12.83,CHERRY
12.82,BRAY
12.8,DAVILA
12.79,ROWLAND
12.78,LEVINE
12.78,MADDEN
12.76,SPENCE
12.76,GOOD
12.74,IRWIN
12.73,WERNER
12.73,KRAUSE
12.71,PETTY
12.7,WHITNEY
12.69,BAIRD
12.63,HOOPER
12.63,POLLARD
12.63,ZAVALA
12.62,JARVIS
12.62,HOLDEN
12.62,HAAS
12.62,HENDRIX
12.62,MCGRATH
12.59,BIRD
12.57,LUCERO
12.57,TERRELL
12.55,RIGGS
12.55,JOYCE
12.53,MERCER
12.53,ROLLINS
12.52,GALLOWAY
12.51,DUKE
12.5,ODOM
12.42,ANDERSEN
12.42,DOWNS
12.41,HATFIELD
12.4,BENITEZ
12.39,ARCHER
12.36,HUERTA
12.36,TRAVIS
12.32,MCNEIL
12.31,HINTON
12.31,ZHANG
12.3,HAYS
12.28,MAYO
12.26,FRITZ
12.25,BRANCH
12.22,MOONEY
12.21,EWING
12.18,RITTER
12.15,ESPARZA
12.13,FREY
12.11,BRAUN
12.11,GAY
12.1,RIDDLE
12.1,HANEY
12.07,KAISER
12.04,HOLDER
12.02,CHANEY
12.01,MCKNIGHT
12,GAMBLE
11.99,VANG
11.97,COOLEY
11.97,CARNEY
11.95,COWAN
11.95,FORBES
11.93,FERRELL
11.92,DAVIES
11.92,BARAJAS
11.89,SHEA
11.88,OSBORN
11.88,BRIGHT
11.87,CUEVAS
11.86,BOLTON
11.85,MURILLO
11.84,LUTZ
11.82,DUARTE
11.82,KIDD
11.82,KEY
11.81,COOKE
11.79,GOFF
11.79,DEJESUS
11.78,MARIN
11.78,DOTSON
11.77,BONNER
11.77,COTTON
11.77,MERRILL
11.77,LINDSAY
11.75,LANCASTER
11.74,MCGOWAN
11.73,FELIX
11.72,SALGADO
11.7,SLATER
11.7,CARVER
11.69,GUTHRIE
11.68,HOLMAN
11.68,FULTON
11.65,SNIDER
11.64,SEARS
11.63,WITT
11.61,NEWELL
11.6,BYERS
11.6,LEHMAN
11.6,GORMAN
11.59,COSTELLO
11.58,DONAHUE
11.58,DELANEY
11.55,ALBERT
11.55,WORKMAN
11.51,ROSAS
11.51,SPRINGER
11.48,JUSTICE
11.48,KINNEY
11.47,ODELL
11.46,LAKE
11.46,DONNELLY
11.45,LAW
11.45,DAILEY
11.43,GUEVARA
11.4,SHOEMAKER
11.4,BARLOW
11.39,MARINO
11.39,WINTER
11.36,CRAFT
11.35,KATZ
11.33,PICKETT
11.32,ESPINOSA
11.28,DALY
11.28,MALONEY
11.28,GOLDSTEIN
11.28,CROWLEY
11.26,VOGEL
11.25,KUHN
11.22,PEARCE
11.21,HARTLEY
11.21,CLEVELAND
11.21,PALACIOS
11.2,MCFADDEN
11.2,BRITT
11.19,WOOTEN
11.17,CORTES
11.16,DILLARD
11.15,CHILDERS
11.14,ALFORD
11.13,DODD
11.13,EMERSON
11.13,WILDER
11.11,LANGE
11.11,GOLDBERG
11.1,QUINTERO
11.1,BEACH
11.08,ENRIQUEZ
11.03,QUINTANA
11.02,HELMS
11.02,MACKEY
11.01,FINCH
11,CRAMER
10.99,MINOR
10.96,FLANAGAN
10.95,FRANKS
10.94,CORONA
10.94,KENDALL
10.94,MCCABE
10.93,HENDRICKSON
10.93,MOSER
10.91,MCDERMOTT
10.91,CAMP
10.91,MCLEOD
10.91,BERNAL
10.9,KAPLAN
10.89,MEDRANO
10.87,LUGO
10.87,TRACY
10.87,BACON
10.85,CROWE
10.84,RICHTER
10.83,WELSH
10.83,HOLLEY
10.8,RATLIFF
10.8,MAYFIELD
10.78,TALLEY
10.77,HAINES
10.75,DALE
10.75,GIBBONS
10.74,HICKEY
10.74,BYRNE
10.73,KIRKLAND
10.72,FARRIS
10.72,CORREA
10.7,TILLMAN
10.7,SWEET
10.7,KESSLER
10.7,ENGLAND
10.7,HEWITT
10.69,BLANCO
10.68,CONNOLLY
10.68,PATE
10.67,ELDER
10.65,BRUNO
10.63,HOLCOMB
10.6,HYDE
10.6,MCALLISTER
10.59,CASH
10.56,CHRISTOPHER
10.56,WHITFIELD
10.54,MEEKS
10.54,HATCHER
10.53,FINK
10.53,SUTHERLAND
10.53,NOEL
10.53,RITCHIE
10.52,ROSA
10.47,LEAL
10.46,JOYNER
10.46,STARR
10.45,MORIN
10.43,DELAROSA
10.42,CONNOR
10.42,HILTON
10.41,ALSTON
10.41,GILLIAM
10.4,WYNN
10.39,WILLS
10.39,JARAMILLO
10.39,ONEIL
10.38,NIEVES
10.38,BRITTON
10.38,RANKIN
10.36,BELCHER
10.36,GUY
10.35,CHAMBERLAIN
10.35,TYSON
10.34,PUCKETT
10.33,DOWNING
10.33,SHARPE
10.31,BOGGS
10.31,TRUONG
10.28,PIERSON
10.27,GODFREY
10.25,MOBLEY
10.25,JOHN
10.24,KERN
10.24,DYE
10.23,HOLLIS
10.22,BRAVO
10.22,MAGANA
10.21,RUTHERFORD
10.21,NG
10.18,TUTTLE
10.17,LIM
10.16,ROMANO
10.15,ARTHUR
10.15,TREJO
10.15,KNOWLES
10.13,LYON
10.12,SHIRLEY
10.12,QUINONES
10.11,CHILDS
10.1,DOLAN
10.09,HEAD
10.09,REYNA
10.09,SAENZ
10.08,HASTINGS
10.08,KENNEY
10.08,CANO
10.06,FOREMAN
10.05,DENTON
10.05,VILLALOBOS
10.03,PRYOR
10.02,SARGENT
10,DOHERTY
9.99,HOPPER
9.97,PHAN
9.97,WOMACK
9.95,LOCKHART
9.92,VENTURA
9.92,DWYER
9.91,MULLER
9.91,GALINDO
9.91,GRACE
9.9,SORENSEN
9.89,COURTNEY
9.88,PARRA
9.88,RODRIGUES
9.87,NICHOLAS
9.86,AHMED
9.85,MCGINNIS
9.85,LANGLEY
9.84,MADISON
9.83,LOCKE
9.81,JAMISON
9.81,NAVA
9.8,GUSTAFSON
9.8,SYKES
9.79,DEMPSEY
9.78,HAMM
9.78,RODRIQUEZ
9.77,MCGILL
9.76,XIONG
9.75,ESQUIVEL
9.75,SIMMS
9.74,KENDRICK
9.72,BOYCE
9.72,VIGIL
9.71,DOWNEY
9.71,MCKENNA
9.71,SIERRA
9.7,WEBBER
9.7,KIRKPATRICK
9.69,DICKINSON
9.69,COUCH
9.68,BURKS
9.68,SHEEHAN
9.67,SLAUGHTER
9.67,PIKE
9.67,WHITLEY
9.65,MAGEE
9.65,CHENG
9.64,SINCLAIR
9.64,CASSIDY
9.64,RUTLEDGE
9.64,BURRIS
9.62,BOWLING
9.61,CRABTREE
9.6,MCNAMARA
9.59,AVALOS
9.57,VU
9.56,HERRON
9.54,BROUSSARD
9.54,ABRAHAM
9.54,GARLAND
9.54,CORBETT
9.53,CORBIN
9.52,STINSON
9.52,CHIN
9.51,BURT
9.5,HUTCHINS
9.5,WOODRUFF
9.5,LAU
9.49,BRANDON
9.49,SINGER
9.48,HATCH
9.46,ROSSI
9.45,SHAFER
9.45,OTT
9.44,GOSS
9.44,GREGG
9.43,DEWITT
9.43,TANG
9.43,POLK
9.42,WORLEY
9.42,COVINGTON
9.41,SALDANA
9.4,HELLER
9.39,EMERY
9.38,SWARTZ
9.38,CHO
9.38,MCCRAY
9.37,ELMORE
9.37,ROSENBERG
9.37,SIMONS
9.37,CLEMONS
9.36,BEATTY
9.36,HARDEN
9.35,HERBERT
9.35,BLAND
9.33,RUCKER
9.33,MANLEY
9.32,ZIEGLER
9.31,GRADY
9.31,LOTT
9.28,ROUSE
9.27,GLEASON
9.26,MCCLELLAN
9.25,ABRAMS
9.25,VO
9.25,ALBRIGHT
9.23,MEIER
9.22,DUNBAR
9.22,ACKERMAN
9.21,PADGETT
9.21,MAYES
9.18,TIPTON
9.17,COFFMAN
9.16,PERALTA
9.16,SHAPIRO
9.16,ROE
9.15,WESTON
9.14,PLUMMER
9.13,HELTON
9.13,STERN
9.13,FRASER
9.12,STOVER
9.12,FISH
9.11,SCHUMACHER
9.11,BACA
9.1,CURRAN
9.1,VINSON
9.1,VERA
9.09,CLIFTON
9.09,ERVIN
9.09,ELDRIDGE
9.08,LOWRY
9.08,CHILDRESS
9.07,BECERRA
9.06,GORE
9.06,SEYMOUR
9.04,CHU
9.04,FIELD
9.03,AKERS
9.02,CARRASCO
9.02,BINGHAM
9.01,STERLING
9.01,GREENWOOD
9,LESLIE
8.99,GROVES
8.98,MANUEL
8.98,SWAIN
8.97,EDMONDS
8.97,MUNIZ
8.96,THOMSON
8.95,CROUCH
8.94,WALDEN
8.94,SMART
8.94,TOMLINSON
8.94,ALFARO
8.93,QUICK
8.93,GOLDMAN
8.92,MCELROY
8.92,YARBROUGH
8.91,FUNK
8.9,HONG
8.9,PORTILLO
8.9,LUND
8.89,NGO
8.88,ELKINS
8.88,STROUD
8.87,MEREDITH
8.87,BATTLE
8.87,MCCAULEY
8.86,ZAPATA
8.85,BLOOM
8.83,GEE
8.83,GIVENS
8.82,CARDONA
8.82,SCHAFER
8.82,ROBISON
8.81,GUNTER
8.81,GRIGGS
8.8,TOVAR
8.8,TEAGUE
8.78,SWIFT
8.78,BOWDEN
8.78,SCHULZ
8.77,BLANTON
8.77,BUCKNER
8.76,WHALEN
8.75,PRITCHARD
8.74,PIERRE
8.74,KANG
8.73,BUTTS
8.73,METCALF
8.71,KURTZ
8.7,SANDERSON
8.7,TOMPKINS
8.7,INMAN
8.68,CROWDER
8.67,DICKEY
8.67,HUTCHISON
8.66,CONKLIN
8.66,HOSKINS
8.64,HOLBROOK
8.64,HORNER
8.64,NEELY
8.64,TATUM
8.64,HOLLINGSWORTH
