313,304
314,485
315,404
316,62
317,8822
318,257
319,1570
320,3618
321,2969
322,408
323,789
324,416
325,2373
326,3421
327,194
328,40
329,117
330,53
331,394
332,124
333,279
334,27
335,717
336,65
337,145
338,174
339,1092
340,32301
341,1479
342,394
343,70
344,384
345,303
346,297
347,31
348,4994
349,6176
350,2
351,969
352,19
353,331
354,2793
355,45
356,123
357,1894
358,432
359,256
360,2851
361,286
362,74
363,245
364,820
365,389
366,1037
367,9031
368,521
369,1142
370,251
371,428
372,5371
373,1318
374,435
375,3188
376,2803
377,177
378,208
379,776
380,1033
381,95
382,1555
383,80302
384,18364
385,177
386,1025
387,1712
388,991
389,2819
390,4167
391,316
392,4430
393,743
394,227
395,696
396,1061
397,4311
398,66
399,208
400,461
401,259
402,386
403,787
404,165
405,1196
406,248
407,165
408,128
409,242
410,19
411,2238
412,1916
413,319
414,3
415,3007
416,2506
417,497
418,4
419,1306
420,1036
421,267
422,3
423,1418
424,986
425,431
426,1
427,805
428,625
429,178
430,2
431,23009
432,18761
433,4237
434,11
435,644
436,496
437,145
438,3
439,403
440,272
441,131
442,0
443,295
444,242
445,52
446,1
447,1484
448,1303
449,180
450,1
451,984
452,702
453,280
454,2
455,1624
456,1381
457,242
458,1
459,6973
460,5478
461,3839
462,1636
463,3
464,795
465,567
466,228
467,0
468,231
469,127
470,104
471,0
472,469
473,1235
474,4211
475,3563
476,645
477,3
478,512
479,89
480,413
481,10
482,402
483,6148
484,25
485,885
486,10144
487,84
488,244
489,32
490,368
491,84
492,457
493,885
494,256
495,1976
496,115
497,20
498,492
499,1203
500,8
501,101
502,172
503,119
504,94
505,214
506,318
507,68
508,401
509,202
510,367
511,81
512,1783
513,2999
514,207
515,228
516,391
517,77
518,263
519,59
520,831
521,354
522,589
523,893
524,39
525,220
526,18
527,314
528,99
529,17
530,14
531,172
532,21105
533,78
534,4474
535,1995
536,1371
537,11198
538,1298
539,180
540,511
541,34867
542,232
543,80
544,5
545,18
546,129
547,39234
548,7874
549,11337
550,5209
551,6582
552,5379
553,2853
554,7176
555,1407
556,764
557,280
558,92
559,271
560,222
561,260
562,3385
563,81
564,426
565,39
566,34
567,379
568,2426
569,234
570,393
571,949
572,84
573,167
574,698
575,44
576,282
577,6683
578,144
579,3618
580,66
581,190
582,458
583,200
584,746
585,254
586,134
587,222
588,410
589,25
590,216
591,152059
592,79393
593,53
594,367
595,1574
596,1027
597,465
598,930
599,110
600,838
601,199
602,1066
603,762
604,55084
605,1562
606,204
607,678
608,744
609,1061
610,12334
611,4837
612,1575
613,1749
614,355
615,36
616,991
617,3652
618,82
619,791
620,2786
621,5535
622,3392
623,541
624,468
625,36
626,961
627,10714
628,341
629,97
630,823
631,246
632,167
633,448
634,1180
635,501
636,99
637,5157
638,576
639,644
640,136
641,326
642,91
643,334
644,5752
645,1304
646,593
647,64806
648,35
649,365
650,83
651,1652
652,291
653,710
654,808
655,810
656,658
657,48487
658,141
659,134
660,613
661,1654
662,13461
663,550
664,15072
665,701
666,372
667,199
668,862
669,190
670,293
671,497
672,13748
673,348
674,577
675,130
676,2878
677,233
678,883
679,2021
680,221
681,126
682,3490
683,5316
684,272
685,188
686,359
687,578
688,171
689,167
690,1380
691,363
692,13
693,1031
694,82
695,712
696,313
697,334
698,21129
699,12745
700,1468222
701,163423
702,2487
703,5879
704,3083
705,3016
706,76381
707,11920
708,36061
709,11013
710,392
711,13191
712,1280954
713,2102
714,11102
715,17417
716,3745
717,140068
718,100683
719,201785
720,713166
721,42707
722,1579
723,46600
724,23828
725,8333
726,8404
727,1301
728,3086
729,2704
730,276067
731,11688
732,566
733,4414
734,498
735,1433
736,848
737,970
738,159
739,732
740,532
741,1536
742,12575
743,971
744,2506
745,1245
746,302
747,439
748,385
749,241
750,1746
751,569
752,214
753,572
754,3385
755,8527
756,82
757,378
758,570
759,1470
760,603
761,907
762,548
763,1372
764,2282
765,315
766,6171
767,756
768,2757
769,879
770,1213
771,150
772,416
773,31641
774,133
775,1193
776,643
777,7420
778,11148
779,3962
780,292
781,2661
782,265
783,699
784,2327
785,293
786,605
787,43106
788,3582
789,10599
790,496
791,689
792,466
793,3474
794,1294
795,3896
796,4249
797,268
798,205
799,1720
800,840
801,624
802,592
803,700
804,272
805,569
806,171
807,1797
808,1398
809,1670
810,4241
811,1945
812,1598
813,8515
814,2549
815,249
816,1005
817,1134
818,144
819,549
820,2885
821,57256
822,1280
823,716
824,31614
825,454
826,374
827,566
828,14547
829,6727
830,1027
831,771
832,310
833,3926
834,845
835,941
836,31
837,2033
838,2337
839,69
840,1529
841,1706
842,24866
843,705
844,2002
845,802
846,2237
847,1215
848,998
849,11275
850,2470
851,669
852,3043
853,1154
854,2109
855,1830
856,1580
857,1709
858,2343
859,5049
860,84
861,66
862,864
863,693
864,1267
865,404
866,284
867,234
868,704
869,449
870,1905
871,4590
872,2825
873,38918
874,1164
875,371
876,1677
877,7277
878,21919
879,2169
880,1346
881,2995
882,17660
883,777
884,11811426
885,26514
886,1046
887,6374
888,2255
889,458
890,1092
891,541
892,384
893,12975
894,1389
895,610001
896,145279
897,59686
898,508
899,6446
900,32811
901,6496
902,1098
903,1020
904,1916
905,992
906,8399
907,831588
908,78157
909,2162891
910,756428
911,5493901
912,1165078
913,25569
914,565
915,22468
916,9508
917,5786
918,6126
919,680
920,213
921,155
922,2177
923,359
924,456327
925,3944134
926,173090
927,43745
928,108
929,13666
930,891
931,1117
932,1986
933,705
934,722
935,2370
936,896
937,162
938,306
939,865
940,3646
941,26606
942,1418
943,940
944,3568
945,4827
946,1793
947,6715
948,1178
949,201
950,444
951,188
952,5334
953,232
954,10
955,7
956,37
957,29
958,66
959,11
960,5
961,5
962,6
963,56
964,3133
965,5787
966,60
967,134
968,142
969,303
970,149
971,163
972,121
973,155
974,166
975,177
976,300
977,67
978,531
979,480
980,368
981,260
982,210
983,257
984,183
985,62
986,349
987,218
988,932
989,7371
990,19978
991,3234
992,933
993,1915
994,386
995,214
996,8744
997,465
998,649
999,581
1000,537
1001,938
1002,1239
1003,90
1004,260
1005,2715
1006,442
1007,828
1008,2907
1009,799
1010,530
1011,1499
1012,79
1013,890
1014,33
1015,641
1016,25
1017,91
1018,100
1019,42614
1020,35426
1021,2066
1022,114
1023,15184
1024,572
1025,1442
1026,11044
1027,63
1028,519
1029,99
1030,188
1031,377
1032,60
1033,66
1034,347
1035,407
1036,207669
1037,65792
1038,727
1039,19
1040,115
1041,82
1042,6
1043,7
1044,57
1045,45
1046,7
1047,346
1048,43
1049,1039
1050,6228
1051,1151
1052,2531
1053,1533
1054,1013
1055,6639
1056,13687
1057,816
1058,14248
1059,704
1060,2426
1061,13187
1062,1084
1063,316
1064,5901
1065,1529
1066,1993
1067,2364
1068,1852
1069,252
1070,552
1071,3435
1072,633
1073,3337
1074,188
1075,59
1076,82
1077,231
1078,71
1079,298
1080,40
1081,691
1082,69
1083,17
1084,556
1085,537
1086,90
1087,86
1088,85
1089,237
1090,59808
1091,4380
1092,282
1093,139
1094,315
1095,2402
1096,146
1097,1096
1098,19375
1099,33795
1100,2258
1101,5778
1102,2228
1103,476
1104,1164
1105,432
1106,156
1107,1806
1108,469
1109,264
1110,1011
1111,780
1112,5642
1113,1150
1114,2881
1115,208
1116,155
1117,1248
1118,53153
1119,220
1120,3984
1121,1187
1122,818
1123,532
1124,437
1125,1010
1126,617
1127,198
1128,756
1129,181
1130,9660
1131,5090
1132,1379
1133,130
1134,798
1135,144
1136,264
1137,390
1138,804
1139,149
1140,980
1141,330
1142,774
1143,14089
1144,340
1145,211
1146,1762
1147,33
1148,159
1149,1350
1150,76
1151,69
1152,92
1153,511
1154,602
1155,587
1156,1106
1157,1428
1158,474
1159,161
1160,670
1161,123
1162,1773
1163,957
1164,438
1165,179
1166,664
1167,3102
1168,197
1169,317
1170,401
1171,673
1172,3623
1173,2213
1174,1410
1175,526
1176,122
1177,835
1178,606
1179,229
1180,9581
1181,6238
1182,299
1183,1585
1184,300
1185,93
1186,339
1187,727
1188,417
1189,624
1190,482
1191,96
1192,1009
1193,350
1194,453
1195,88
1196,118
1197,3771
1198,6446
1199,44
1200,5756
1201,646
1202,6080
1203,220
1204,1545563
1205,67736
1206,57622
1207,10114
1208,134754
1209,7608
1210,1719
1211,5889
1212,52653
1213,22908
1214,1607
1215,943
1216,6828
1217,7006
1218,3083
1219,6390
1220,3888
1221,50091
1222,6113
1223,2163
1224,2462
1225,1488
1226,7132
1227,3338
1228,13792
1229,2061
1230,1432
1231,3719
1232,12504
1233,19914
1234,10198
1235,531
1236,1179
1237,1397
1238,600
1239,332
1240,5677
1241,4488
1242,61136
1243,890
1244,6983
1245,2501
1246,3698
1247,9687
1248,392
1249,663
1250,1078
1251,2329
1252,207
1253,1086
1254,710
1255,849
1256,2373
1257,31336
1258,3666
1259,27016
1260,654
1261,1256
1262,585
1263,4200
1264,334575
1265,13011
1266,2953
1267,565
1268,830
1269,394
1270,531
1271,149
1272,4077
1273,908
1274,2604
1275,564
1276,42885
1277,2113
1278,101037
1279,36052
1280,59633
1281,3176
1282,5644
1283,4585
1284,665
1285,338
1286,207
1287,221
1288,4435
1289,37473
1290,120
1291,1691
1292,236
1293,842
1294,58431
1295,3923
1296,357
1297,9877
1298,1860
1299,2680
1300,32188
1301,7546
1302,1699
1303,2744
1304,16406
1305,740933
1306,455541
1307,84240
1308,3740
1309,20936
1310,1210
1311,7097
1312,1285
1313,6655
1314,3036
1315,1653
1316,4667
1317,40006
1318,3558
1319,28084
1320,2937
1321,5427
1322,14891
1323,765
1324,11843
1325,5883
1326,1608
1327,2914
1328,1438
1329,5152
1330,12877
1331,3612
1332,655
1333,28
1334,7739
1335,843
1336,46946
1337,1662
1338,40184
1339,5100
1340,3144
1341,37612
1342,25750
1343,8019
1344,24557
1345,2705
1346,21782
1347,35403
1348,15629
1349,4584
1350,2698
1351,5065
1352,764
1353,2518
1354,10300
1355,9474
1356,148803
1357,2057
1358,227
1359,1360
1360,1262
1361,553
1362,2157
1363,3081
1364,2119
1365,962
1366,4277
1367,225
1368,1604
1369,118
1370,550
1371,167
1372,1613
1373,2677
1374,1023
1375,481
1376,498
1377,675
1378,194
1379,1433
1380,450
1381,1009
1382,462
1383,410
1384,137
1385,29711
1386,21252
1387,5883
1388,195
1389,457
1390,223
1391,7146
1392,2986
1393,1049
1394,3313
1395,1014
1396,585
1397,343
1398,86
1399,4179
1400,4776
1401,16257
1402,2111
1403,1253
1404,1782
1405,76
1406,691
1407,102
1408,845
1409,1036
1410,633
1411,473
1412,622
1413,21
1414,121
1415,2203
1416,4288
1417,12581
1418,1099
1419,11482
1420,4265
1421,363
1422,54
1423,114
1424,3160
1425,590
1426,353
1427,1377
1428,194
1429,646
1430,896
1431,1702
1432,1354
1433,298
1434,50
1435,636
1436,4259
1437,146
1438,223
1439,22478
1440,20634
1441,1589
1442,8295
1443,902
1444,523
1445,152
1446,69
1447,86
1448,72
1449,5785
1450,3320
1451,425
1452,689
1453,1351
1454,1350
1455,269
1456,206
1457,195
1458,408
1459,272
1460,258
1461,237404
1462,50973
1463,347
1464,153
1465,711
1466,2417
1467,581
1468,881
1469,1930
1470,5776
1471,204
1472,4515
1473,125
1474,147
1475,785
1476,8651
1477,13372
1478,9404
1479,1997
1480,4753
1481,353
1482,640
1483,63850
1484,13821
1485,614
1486,4080
1487,3360
1488,689
1489,31
1490,641
1491,157
1492,40
1493,1166
1494,5224
1495,413
1496,331
1497,203
1498,415
1499,185
1500,238
1501,258
1502,531
1503,413
1504,1203
1505,1034
1506,613
1507,3288
1508,3971
1509,2842
1510,343
1511,439
1512,347
1513,5615
1514,6334
1515,199
1516,813
1517,904
1518,549
1519,2948
1520,414
1521,475
1522,538
1523,11446
1524,38263
1525,2843
1526,1098
1527,461
1528,5895
1529,11653
1530,243
1531,1041
1532,3453
1533,1239
1534,555
1535,6648
1536,3134
1537,22871
1538,643
1539,6122
1540,1549
1541,98
1542,637
1543,812
1544,527
1545,578
1546,1921
1547,1503
1548,890
1549,252
1550,188
1551,173
1552,1173
1553,475
1554,600
1555,6651
1556,930
1557,1288
1558,302
1559,2208
1560,609
1561,1314
1562,5704
1563,22843
1564,3972
1565,315
1566,314
1567,922
1568,318
1569,825
1570,167
1571,1111
1572,2637
1573,15302
1574,181
1575,4352
1576,594
1577,707
1578,3894
1579,5574
1580,932
1581,18055
1582,39
1583,448
1584,2343
1585,175
1586,464
1587,6
1588,89
1589,338
1590,1271
1591,2584
1592,0
1593,101
1594,39
1595,70
1596,227
1597,862
1598,59
1599,79
1600,13
1601,86
1602,50
1603,998
1604,2731
1605,932
1606,1305
1607,6701
1608,610
1609,362
1610,15384
1611,1504
1612,159
1613,740
1614,427
1615,905
1616,3182
1617,8467
1618,4021
1619,151
1620,545751
1621,8569
1622,1137
1623,1992
1624,992
1625,3766
1626,682
1627,21593
1628,2189
1629,12597
1630,4184
1631,1741
1632,1596
1633,2515
1634,2561
1635,3044
1636,3065
1637,698
1638,20503
1639,652
1640,1539
1641,588
1642,290
1643,449
1644,212
1645,3553
1646,265
1647,1271
1648,320
1649,382
1650,489
1651,501
1652,325
1653,1960
1654,522
1655,631
1656,1251
1657,905
1658,1479
1659,725
1660,2660
1661,317
1662,1404
1663,939
1664,547
1665,4079
1666,11478
1667,3950
1668,905
1669,653
1670,54
1671,454
1672,228
1673,282
1674,795
1675,579
1676,205
1677,387
1678,6449
1679,487
1680,45241
1681,9230
1682,2035
1683,2769
1684,2657
1685,643
1686,938
1687,1076
1688,1338
1689,2972
1690,438
1691,978
1692,11202
1693,370
1694,2676
1695,8576
1696,747
1697,12773
1698,1163
1699,715
1700,480
1701,2220
1702,8195
1703,14784
1704,5334
1705,309
1706,1013
1707,109
1708,196
1709,370
1710,9
1711,1057
1712,2271
1713,7165
1714,508
1715,729
1716,523
1717,642
1718,1773
1719,2990
1720,1809
1721,476
1722,56726
1723,3185
1724,1751
1725,1434
1726,44626
1727,7010
1728,6530
1729,510
1730,2724
1731,575
1732,3473
1733,1027
1734,2748
1735,6147
1736,13882
1737,6740
1738,80
1739,1721
1740,535
1741,381
1742,4023
1743,2175
1744,64261
1745,1633
1746,2261
1747,4649
1748,803
1749,6873
1750,7379
1751,13107
1752,12544
1753,15012
1754,9473
1755,3125
1756,2549
1757,2541
1758,1258
1759,1788
1760,37912
1761,4302
1762,4481
1763,2147
1764,6332
1765,3176
1766,2865
1767,291
1768,1427
1769,4685
1770,370
1771,1742
1772,1129
1773,463
1774,981
1775,9828
1776,3230
1777,1117
1778,1254
1779,4227
1780,284
1781,4426
1782,6343
1783,185
1784,394
1785,2169
1786,2630
1787,965
1788,29905
1789,3439
1790,776
1791,345
1792,350
1793,528
1794,309
1795,1131
1796,9953
1797,3492
1798,937
1799,2384
1800,3140
1801,11644
1802,3113
1803,4400
1804,1645
1805,2486
1806,1519
1807,167
1808,234
1809,1118
1810,551
1811,2799
1812,50675
1813,29723
1814,8647
1815,915
1816,4298
1817,12103
1818,3760
1819,20952
1820,2587
1821,4053
1822,498
1823,957
1824,5958
1825,1936
1826,4963
1827,70902
1828,15277
1829,10170
1830,1522
1831,386
1832,666
1833,283
1834,2250
1835,4246
1836,1209
1837,1860
1838,1177
1839,10191
1840,6883
1841,446
1842,217
1843,882
1844,158
1845,1605
1846,7659
1847,182
1848,3684
1849,1779
1850,866
1851,1148
1852,25350
1853,362
1854,1629
1855,5709
1856,5728
1857,1778
1858,1555
1859,3108
1860,458
1861,420
1862,1858
1863,372
1864,1804
1865,1626
1866,2051
1867,1025
1868,3175
1869,3979
1870,79131
1871,2947
1872,447072
1873,888
1874,46
1875,130
1876,399
1877,313
1878,2494
1879,36
1880,86
1881,41
1882,671
1883,95
1884,94
1885,134
1886,159
1887,189
1888,155
1889,221
1890,299
1891,515
1892,470
1893,302479
1894,113636
1895,16393
1896,2108
1897,1616
1898,1267
1899,3682
1900,4931
1901,2789
1902,364
1903,28644
1904,228
1905,11982
1906,981
1907,660
1908,2401
1909,606
1910,1884
1911,1534
1912,214
1913,3702
1914,15138
1915,3774
1916,5968
1917,2953
1918,10016
1919,5715
1920,1177
1921,495
1922,801
1923,1828
1924,2202
1925,15974
1926,20147
1927,3919
1928,1872
1929,711
1930,2062
1931,606
1932,1806
1933,4559
1934,2994
1935,236
1936,1382
1937,23020
1938,2058
1939,844
1940,781
1941,2461
1942,8717
1943,260
1944,4176
1945,413
1946,354
1947,203
1948,285
1949,2468
1950,8749
1951,3814
1952,381
1953,253
1954,74
1955,4227
1956,95031
1957,81672
1958,5752
1959,540
1960,746
1961,471
1962,5850
1963,1
1964,19345
1965,1238
1966,2153
1967,866
1968,459
1969,3311
1970,1755
1971,91
1972,2050
1973,115
1974,1139
1975,138
1976,6030
1977,15802
1978,656
1979,457
1980,2639
1981,1583
1982,808
1983,5733
1984,808
1985,497
1986,1339
1987,1282
1988,6696
1989,52
1990,28701
1991,1253
1992,7759
1993,1285
1994,1499
1995,1193
1996,3192
1997,590
1998,1468
1999,255
2000,127
2001,175
2002,911
2003,6836
2004,615
2005,93
2006,151
2007,185
2008,186
2009,966
2010,93
2011,4368
2012,517
2013,755
2014,329
2015,442
2016,81
2017,247
2018,1997
2019,794
2020,939
2021,10446
2022,18716
2023,27796
2024,20
2025,546
2026,719
2027,1301
2028,15534
2029,640
2030,4686
2031,10208
2032,8425
2033,1251
2034,3153
2035,458
2036,143
2037,636
2038,853
2039,775
2040,288
2041,25989
2042,4065
2043,64
2044,1273
2045,1389
2046,1339
2047,3075
2048,1834
2049,4300
2050,109
2051,811
2052,145
2053,1713
2054,993
2055,529
2056,2030
2057,608
2058,329
2059,1093
2060,3078
2061,7607
2062,16127
2063,599
2064,270
2065,163
2066,1922
2067,5618
2068,99
2069,188
2070,216
2071,154
2072,325
2073,1322
2074,493
2075,963
2076,1858
2077,1597
2078,440
2079,3268
2080,2250
2081,20729
2082,314195
2083,532
2084,51249
2085,22249
2086,138
2087,3432
2088,7983
2089,54
2090,10041
2091,601
2092,2175
2093,957
2094,968
2095,209
2096,41
2097,3400
2098,1325
2099,1644
2100,431
2101,5965
2102,1613
2103,4235
2104,117
2105,4784
2106,1166
2107,3500
2108,118
2109,2680
2110,48
2111,1160
2112,372
2113,1100
2114,2208
2115,1486
2116,594
2117,128
2118,5467
2119,2321
2120,36352
2121,803
2122,14685
2123,1405
2124,681
2125,8513
2126,5708
2127,693
2128,3864
2129,170687
2130,7153
2131,473
2132,461
2133,47
2134,26
2135,242
2136,151
2137,21
2138,5606
2139,1059
2140,1575
2141,829
2142,255
2143,342
2144,1546
2145,43
2146,4
2147,79
2148,9006
2149,1795
2150,6643
2151,444
2152,124
2153,34502
2154,7417
2155,1108
2156,2118
2157,1993
2158,2081
2159,333
2160,3608
2161,4032
2162,569
2163,2540
2164,989
2165,7714
2166,38704
2167,11962
2168,13763
2169,823
2170,10719
2171,1437
2172,16396
2173,7656
2174,1033
2175,684
2176,489
2177,58
2178,1522
2179,4954
2180,2167
2181,16360
2182,1814
2183,2150
2184,1396
2185,5724
2186,184
2187,2729
2188,2363
2189,32216
2190,8666
2191,4626
2192,988
2193,1115
2194,4383
2195,2793
2196,1939
2197,5281
2198,178
2199,2247
2200,14183
2201,11038
2202,1902
2203,278
2204,510
2205,1458
2206,2384
2207,1695
2208,313
2209,2498
2210,3849
2211,1383
2212,550
2213,652
2214,850
2215,365
2216,123
2217,56
2218,193
2219,113
2220,414
2221,39865
2222,623
2223,54739
2224,15058
2225,677
2226,5269
2227,2456
2228,5254
2229,1402
2230,1689
2231,1207
2232,556
2233,86
2234,180
2235,385
2236,186
2237,55
2238,241
2239,4971
2240,50
2241,11928
2242,250
2243,4053
2244,2434
2245,138
2246,267
2247,946
2248,268
2249,76
2250,316
2251,8081
2252,3385
2253,1009
2254,594
2255,1100
2256,25
2257,1968
2258,1841
2259,298
2260,268
2261,199
2262,393
2263,683
2264,1750
2265,4676
2266,39455
2267,8992
2268,4298
2269,165
2270,362
2271,533
2272,189
2273,1552
2274,805
2275,165
2276,923
2277,2010
2278,344
2279,260
2280,957
2281,449
2282,178
2283,126
2284,15
2285,37
2286,425
2287,1266
2288,11
2289,232
2290,499
2291,237
2292,287
2293,3462
2294,1101
2295,2114
2296,247
2297,653
2298,5991
2299,390
2300,147
2301,144
2302,652
2303,121
2304,236
2305,3909
2306,392
2307,7563
2308,1425
2309,3408
2310,1462
2311,587
2312,1072
2313,287
2314,85
2315,1928
2316,427
2317,290
2318,6881
2319,150
2320,630
2321,4698
2322,1403
2323,2034
2324,170431
2325,15551
2326,2423
2327,1597
2328,5188
2329,409
2330,2061
2331,405
2332,39
2333,719
2334,460
2335,444
2336,316
2337,335
2338,374
2339,2109
2340,583
2341,393
2342,126
2343,53
2344,147
2345,420
2346,142
2347,245
2348,1660
2349,821
2350,260
2351,373
2352,746
2353,48617
2354,2110
2355,299
2356,140
2357,163
2358,498
2359,466
2360,544
2361,3915
2362,597
2363,305
2364,228
2365,2180
2366,579
2367,176
2368,511
2369,914
2370,154
2371,451
2372,13613
2373,1476
2374,1988
2375,365
2376,3838
2377,118
2378,271
2379,842
2380,310
2381,785
2382,931
2383,202
2384,379
2385,424
2386,627
2387,1173
2388,402
2389,198
2390,1927
2391,1195
2392,7564
2393,158
2394,1458
2395,90
2396,51
2397,1761
2398,1163
2399,2007
2400,876
2401,11840
2402,96
2403,1084
2404,552
2405,2352
2406,301
2407,984
2408,261
2409,317
2410,239
2411,250
2412,1195
2413,941
2414,2104
2415,316
2416,1515
2417,273
2418,964
2419,1737
2420,107
2421,708
2422,884
2423,4218
2424,894
2425,1174
2426,119
2427,1519
2428,512
2429,27
2430,4446
2431,408
2432,219
2433,146
2434,43
2435,30747
2436,2501
2437,856
2438,722
2439,282
2440,146
2441,24943
2442,703
2443,330
2444,264
2445,14583
2446,5704
2447,1374
2448,859
2449,5865
2450,781
2451,16255
2452,2976
2453,732
2454,122
2455,1060
2456,251
2457,811
2458,11081
2459,2147
2460,3492
2461,595
2462,304
2463,1303
2464,1164
2465,2076
2466,2198
2467,2514
2468,1014
2469,710
2470,455
2471,167
2472,168
2473,11292
2474,598
2475,3014
2476,500
2477,65
2478,151
2479,467
2480,1706
2481,125
2482,2571
2483,1659
2484,164
2485,748
2486,173
2487,28
2488,4596
2489,200
2490,529
2491,836
2492,98
2493,1449
2494,29
2495,873
2496,582
2497,13
2498,299
2499,24384
2500,6080
2501,167
2502,5513
2503,108
2504,225
2505,67
2506,139515
2507,23612
2508,1547
2509,1125
2510,217
2511,205
2512,30005
2513,4304
2514,71
2515,16720
2516,1060
2517,3240
2518,4488
2519,2447
2520,350
2521,1782
2522,3353
2523,2989
2524,446
2525,3089
2526,526
2527,761
2528,1099
2529,4890
2530,398
2531,1066
2532,1107
2533,762
2534,837
2535,720
2536,4440
2537,1504
2538,1711
2539,509
2540,489
2541,227
2542,28224
2543,7110
2544,644
2545,823
2546,1357
2547,314
2548,1185
2549,529
2550,507
2551,149
2552,279
2553,3809
2554,1417
2555,407
2556,529
2557,295
2558,186
2559,428
2560,749
2561,5614
2562,2745
2563,2739
2564,130
2565,123
2566,196
2567,4176
2568,8375
2569,398
2570,795
2571,2682
2572,75
2573,1022
2574,789
2575,446
2576,166
2577,2002
2578,35890
2579,1180
2580,309
2581,288
2582,34113
2583,239
2584,2293
2585,45792
2586,1065720
2587,15210
2588,9484
2589,56
2590,2083
2591,3298
2592,104
2593,15
2594,1205
2595,342
2596,147
2597,136
2598,1349
2599,289
2600,21228
2601,46156
2602,491906
2603,7201
2604,144720
2605,1498
2606,35809
2607,3087
2608,4152
2609,50849
2610,111205
2611,3241
2612,15113
2613,20329
2614,1050
2615,5179
2616,770
2617,10961
2618,1007
2619,8518
2620,1436
2621,19466
2622,1823
2623,10524
2624,6584
2625,3279
2626,35066
2627,5671
2628,92566
2629,5420
2630,234
2631,368
2632,822
2633,480
2634,299
2635,274
2636,345
2637,1425
2638,258
2639,915
2640,42
2641,31939
2642,4743
2643,1507
2644,456
2645,477
2646,1324
2647,559
2648,401
2649,500
2650,41193
2651,2245
2652,1761
2653,32699
2654,520
2655,577
2656,571
2657,381
2658,2439
2659,4005
2660,34523
2661,14787
2662,277
2663,215
2664,888
2665,415
2666,17941
2667,197601
2668,67027
2669,67016
2670,3186
2671,314
2672,17049
2673,11280
2674,1727
2675,16772
2676,5935
2677,7295
2678,36776
2679,7978
2680,6724
2681,264
2682,215
2683,193
2684,6052
2685,4437
2686,86
2687,180
2688,274
2689,55
2690,1104
2691,2738
2692,7249
2693,3025
2694,1794
2695,1562
2696,868
2697,1590
2698,1722
2699,691
2700,2559
2701,58
2702,547
2703,3221
2704,23090
2705,26871
2706,161
2707,22919
2708,3770
2709,21
2710,22792
2711,13622
2712,282
2713,3191
2714,5697
2715,18542
2716,130
2717,5801
2718,2143
2719,2416
2720,1519
2721,6533
2722,23999
2723,13746
2724,2057
2725,1424
2726,63
2727,1416
2728,2368
2729,1963
2730,660
2731,443
2732,508
2733,367
2734,423
2735,2054
2736,1232
2737,947
2738,608
